tweet_timestamp,count,sent_-2,sent_-1,sent_0,sent_1,sent_2,emo_A,emo_F,emo_H,emo_S,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity
2020-11-11,118703.0,5167.0,63518.0,19923.0,29333.0,762.0,34953.0,26233.0,30095.0,7499.0,0.4597979747773787,0.4345494300902233,0.4393159819044184,0.3072779205243335,0.4112104833070799
2020-11-12,148963.0,6964.0,82258.0,24713.0,34160.0,868.0,46748.0,32969.0,35028.0,9505.0,0.4554737619408837,0.4356882715842203,0.4438127118814705,0.3036453213214012,0.4142682612460802
2020-11-13,125611.66666666667,6149.0,70624.66666666667,20368.333333333332,27758.666666666668,711.0,41499.333333333336,26682.666666666668,28469.666666666668,8591.666666666666,0.4523766158589107,0.4354474779139064,0.4474719106112019,0.3029136090958256,0.4169905628029464
2020-11-16,146264.0,7123.0,79435.0,22869.0,35882.0,955.0,44992.0,32406.0,36837.0,9160.0,0.456771563747745,0.4379007753103923,0.4434993983481943,0.3036290132910359,0.4139305912596404
2020-11-17,153901.0,7222.0,82656.0,24604.0,38161.0,1258.0,46165.0,34168.0,39419.0,9545.0,0.459266658436268,0.4345162474577801,0.4403977751931421,0.3059377521913396,0.4121258796239119
2020-11-18,163895.0,7499.0,87999.0,25950.0,41199.0,1248.0,48850.0,36001.0,42447.0,10647.0,0.4595068672015532,0.4352984227706792,0.4399259220842554,0.3067779798041411,0.4123805302175166
2020-11-19,158657.0,7859.0,87652.0,25106.0,37006.0,1034.0,48549.0,36596.0,38040.0,10366.0,0.454699906086711,0.4386954436299636,0.4443164436488742,0.3025844683814755,0.4163662429013504
2020-11-20,125810.33333333333,5641.666666666667,67961.66666666667,20595.0,30670.666666666668,941.3333333333334,39853.333333333336,25164.0,31612.0,8586.0,0.4585661841519229,0.43009816623717123,0.44280801157818744,0.3076819936373292,0.4128478473909856
2020-11-23,125955.0,5719.0,64257.0,20557.0,34405.0,1017.0,36318.0,25265.0,35422.0,8393.0,0.464462006272075,0.4308117978643149,0.4361758564566633,0.3116062403239292,0.4104752649755834
2020-11-24,124712.0,4885.0,64191.0,21269.0,33348.0,1019.0,35621.0,25538.0,34367.0,7917.0,0.4657162903329305,0.427930407659245,0.4348548976842535,0.3148266566168435,0.4084318750400973
2020-11-25,124612.0,5200.0,65484.0,20440.0,32235.0,1253.0,37103.0,24679.0,33488.0,8902.0,0.4637345039001093,0.4280031778640879,0.437076886656179,0.3140361040670282,0.4121965541039366
2020-11-26,99361.0,4346.0,49880.0,15323.0,27037.0,2775.0,28710.0,17846.0,29812.0,7670.0,0.4722322339750916,0.4195016354505196,0.4322162619136253,0.326680538641919,0.4100655488572112
2020-11-27,81117.66666666667,3602.3333333333335,44135.333333333336,13189.0,19515.333333333332,675.6666666666666,25920.333333333332,15571.333333333334,20191.0,6246.0,0.458615793343012,0.42659386127260307,0.4403365701122784,0.31092531557574254,0.4138226353677148
2020-11-30,90591.0,3872.0,47663.0,15019.0,23405.0,632.0,26217.0,18623.0,24037.0,6695.0,0.4621821041825319,0.4310113256283727,0.4377225552207137,0.3107293770904427,0.4125599452484261
2020-12-01,121206.0,4536.0,61996.0,20672.0,33054.0,948.0,33332.0,25409.0,34002.0,7791.0,0.4667386763031518,0.4306808243816288,0.4338521277824468,0.3128272692770967,0.4100395937494765
2020-12-02,116346.0,4496.0,58535.0,19537.0,32998.0,780.0,31075.0,24444.0,33778.0,7512.0,0.4679712753339077,0.4305071081085647,0.4324751860828877,0.313356471215173,0.4082582641431559
2020-12-03,132611.0,5619.0,69453.0,22329.0,34452.0,758.0,36971.0,28724.0,35210.0,9377.0,0.4620919833196314,0.4344612211656591,0.4384021159632377,0.3080580796464907,0.4132414656401114
2020-12-04,114678.33333333333,5293.333333333333,62474.0,18573.0,27613.333333333332,724.6666666666666,35311.0,24246.666666666668,28338.0,8209.666666666666,0.4570787315900635,0.4337336440567228,0.44285825016220176,0.30480171932587297,0.4150378673974681
2020-12-07,131035.0,5556.0,70726.0,21884.0,32060.0,809.0,39864.0,27881.0,32869.0,8537.0,0.4594946846262517,0.4332715534017533,0.4413003243408182,0.3057015911779287,0.4125079177319035
2020-12-08,151227.0,6054.0,79392.0,24963.0,39846.0,972.0,45886.0,29980.0,40818.0,9580.0,0.4629039258862533,0.4325880233027186,0.4401201108267671,0.3076234071957976,0.4106499434624751
2020-12-09,139388.0,5856.0,73645.0,23253.0,35728.0,906.0,40268.0,30316.0,36634.0,8917.0,0.4616524880190464,0.4355158621975979,0.4394076678049713,0.3047470442218926,0.4127046158923189
2020-12-10,138500.0,5815.0,72625.0,22719.0,36440.0,901.0,38338.0,30584.0,37341.0,9518.0,0.4623540433212931,0.438616599277975,0.4385245415162414,0.3045372707581346,0.4145836317689486
2020-12-11,108581.33333333333,4737.0,56458.333333333336,18009.0,28588.0,789.0,31903.666666666668,21793.333333333332,29377.0,7498.333333333333,0.4625564964330469,0.4332344077729089,0.4390567230952471,0.308667921384478,0.4126651876804411
2020-12-14,118600.0,4354.0,57208.0,19607.0,36268.0,1163.0,30340.0,24352.0,37431.0,6870.0,0.4727260370994815,0.4347363237774007,0.4301120489038716,0.3139023524451917,0.4069297301854996
2020-12-15,122420.0,4377.0,59452.0,20429.0,36936.0,1226.0,31034.0,25468.0,38162.0,7327.0,0.47216918804117,0.4322977372978264,0.4290939062244739,0.3134286554484573,0.4058079398790969
2020-12-16,132317.0,5464.0,67287.0,21803.0,36486.0,1277.0,37228.0,27513.0,37763.0,8010.0,0.4660634687908542,0.433905129348451,0.4366387841320411,0.3081835894102792,0.4104543482696879
2020-12-17,132423.0,5081.0,66553.0,22011.0,37473.0,1305.0,35879.0,27796.0,38778.0,7959.0,0.4682230126186451,0.433789417246241,0.434635856308943,0.3103474320926086,0.4092408191930397
2020-12-18,115404.0,5229.666666666667,61335.0,18501.666666666668,29284.333333333332,1053.3333333333333,34422.333333333336,24731.0,30337.666666666668,7411.333333333333,0.4602110590106187,0.43742635757795223,0.44284533220791716,0.3057516711688187,0.41512758552903084
2020-12-21,131611.0,5327.0,66973.0,21557.0,36741.0,1013.0,39143.0,25528.0,37754.0,7629.0,0.4664716399085198,0.4310179164355562,0.4387123568698632,0.3088851311820509,0.4106975632735922
2020-12-22,142007.0,5082.0,69600.0,24175.0,41981.0,1169.0,42880.0,23675.0,43150.0,8127.0,0.4711664424993129,0.4245489377284199,0.4378617251262257,0.3101643158435859,0.4091283950791164
2020-12-23,138094.0,4841.0,69497.0,24626.0,37893.0,1237.0,42485.0,23567.0,39130.0,8286.0,0.4687087635958056,0.4259717438845915,0.4413474372528792,0.3061485944356725,0.412906918475816
2020-12-24,97410.0,4231.0,49821.0,15388.0,26650.0,1320.0,28342.0,18587.0,27970.0,7123.0,0.4666887588543247,0.4304683092084952,0.4395555384457486,0.3116972487424261,0.4165529103788048
2020-12-25,69872.33333333333,3530.0,37233.333333333336,10653.333333333334,17576.0,879.6666666666666,20727.666666666668,14231.666666666666,18455.666666666668,5804.0,0.46127303523993524,0.4334537878034573,0.4422044720255848,0.3096512684368145,0.42007847621477895
2020-12-28,107428.0,4087.0,54405.0,18277.0,29890.0,769.0,30018.0,21710.0,30659.0,6764.0,0.4666897549986987,0.4333226905462297,0.4379209982499957,0.3071611963361522,0.4141020683620645
2020-12-29,113600.0,4477.0,59095.0,18974.0,30236.0,818.0,31994.0,24592.0,31054.0,6986.0,0.4634576408450626,0.4366088380281629,0.4386815757042236,0.3049486355633737,0.4143778785211191
2020-12-30,148370.0,6889.0,79272.0,25371.0,35956.0,882.0,41542.0,31918.0,36838.0,12701.0,0.4577943991372863,0.437481175439774,0.4387965896070561,0.3057012064433473,0.4179972703376655
2020-12-31,126176.0,5470.0,66188.0,20784.0,32452.0,1282.0,35352.0,26720.0,33734.0,9586.0,0.4631901550215588,0.4331645875602271,0.4383372035886414,0.3137986859624662,0.4153480931397377
2021-01-01,87853.0,4123.0,48018.333333333336,13777.666666666666,20975.666666666668,958.3333333333334,26855.333333333332,18410.0,21934.0,6876.0,0.4577438170987964,0.4328512868667512,0.44290486547783053,0.30941860477271105,0.4171947270291832
2021-01-04,98965.0,4112.0,51974.0,16899.0,25271.0,709.0,27452.0,22428.0,25980.0,6206.0,0.4619476380538591,0.4361794674885078,0.4385015611579836,0.3093320567877518,0.4129642196736173
