tweet_timestamp,count,sent_-2,sent_-1,sent_0,sent_1,sent_2,emo_A,emo_F,emo_H,emo_S,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,High,Low,Volume,Diff,DiffChange,Return,Return5,MA1030,MA30100,Break30,Vol20,Label
2020-02-13,8461.0,0.0283654414371823,0.6002836544143718,0.1711381633376669,0.1947760312019855,0.0054367096087932,0.2038766103297482,0.4006618603002009,0.2002127408107788,0.024110625221605,0.4531445455619903,0.4703668597092542,0.4366944805578536,0.3040854508923295,0.4104559744711027,1213.1600341796875,1205.739990234375,178470600,7.4200439453125,-1.0,-0.5417786598528977,-0.0926343056081969,-1.0,1.0,0.0,0.9487455504372736,1
2020-02-14,5925.333333333333,0.0294779477947794,0.5994599459945995,0.1619036903690369,0.2041516651665166,0.0050067506750675,0.2058955895589559,0.396433393339334,0.2091584158415841,0.0266089108910891,0.4539263349196438,0.4636439446959368,0.4356159620286903,0.3061401009795009,0.4085133919945063,1209.5400390625,1203.3499755859375,157748000,6.1900634765625,-1.0,0.1324559796340973,0.855521241966447,1.0,1.0,0.0,0.941616062263694,-1
2020-02-18,7432.0,0.0296017222820236,0.6290365984930032,0.15002691065662,0.1866254036598493,0.0047093649085037,0.1828579117330462,0.4516953713670613,0.191334768568353,0.0240850376749192,0.4450869214208827,0.486616926803014,0.436260764262648,0.2960675457481162,0.4230119752421958,1210.6500244140625,1201.030029296875,174536600,9.6199951171875,-1.0,-0.3679175493290084,-0.0273830576849832,1.0,1.0,0.0,0.9442727286016386,1
2020-02-19,6554.0,0.0296002441257247,0.5956667683857186,0.1699725358559658,0.2012511443393347,0.003509307293256,0.2029295086969789,0.3980775099176075,0.2047604516325908,0.0242599938968568,0.452679279829112,0.4669203539823008,0.4361475434848947,0.3039893194995423,0.410316142813549,1212.1800537109375,1207.06005859375,154141200,5.1199951171875,-1.0,0.4539194885745209,-0.1879824302805806,1.0,1.0,0.0,0.9504742696557144,-1
2020-02-20,6018.0,0.0315719508142239,0.5928880026586906,0.1646726487205051,0.2048853439680957,0.0059820538384845,0.1751412429378531,0.422399468261881,0.2108673978065802,0.0269192422731804,0.4537043868394815,0.4747575606513792,0.4348378198737122,0.2977100365569957,0.4129473246925889,1208.68994140625,1192.1600341796875,176688000,16.5299072265625,1.0,-0.6212068256516753,-0.9452355580803647,1.0,1.0,0.0,0.9584550389885972,1
2020-02-21,6766.333333333333,0.036652051825213,0.6219518202867136,0.15567269323612,0.1819794078526035,0.0037440267993497,0.1797625498793044,0.4543573575052958,0.1857234346519533,0.0244839647273264,0.4458846982017987,0.4821192893724255,0.4395181589957952,0.2899161331210163,0.4177597361591393,1204.4000244140625,1194.050048828125,175005700,10.3499755859375,-1.0,0.0315873148265965,-0.3741954691303391,1.0,1.0,0.0,0.9534664205151488,-1
2020-02-24,11769.0,0.0429093380915965,0.6331039170702694,0.1532840513212677,0.1676438100093465,0.0030588835075197,0.1820035686974254,0.4683490525958025,0.1707026935168663,0.0256606338686379,0.441880788512193,0.4865933384314724,0.443401223553403,0.2836993797263998,0.4214120146146656,1190.9000244140625,1159.050048828125,256180700,31.8499755859375,1.0,-3.263228526926707,-3.752698448902808,1.0,1.0,0.0,1.1352032196699495,-1
2020-02-25,18175.0,0.0413755158184319,0.6533149931224209,0.1440440165061898,0.1589546079779917,0.0023108665749656,0.223493810178817,0.4492434662998624,0.1612654745529573,0.0219532324621733,0.4379976341127923,0.4828043466299862,0.4478496836313617,0.2791236313617606,0.4207015130674003,1169.8800048828125,1125.3199462890625,276840100,44.56005859375,1.0,-2.9506739012240693,-6.247711333501823,-1.0,1.0,-1.0,1.2874959558192338,-1
2020-02-26,25772.0,0.0470277820890889,0.6599410212633866,0.137785193232966,0.1528790935899425,0.0023669098246158,0.2402995498991153,0.4422629209995344,0.1552460034145584,0.0244063324538258,0.4349705494334937,0.4825294893683067,0.4517979590252987,0.278013852242744,0.4227740183144498,1148.5799560546875,1126.780029296875,263536400,21.7999267578125,1.0,-0.1026769700191459,-6.7671753038724285,-1.0,1.0,-1.0,1.277816052941277,-1
2020-02-27,37090.0,0.0486384470207603,0.6620922081423565,0.1350498786734969,0.1516581288757077,0.0025613372876786,0.2566999191156646,0.4297923968724723,0.1542194661633863,0.0242383391749797,0.4353188190887032,0.4786739282825559,0.4544107306551631,0.2790244001078457,0.422176166082502,1131.199951171875,1090.739990234375,351727300,40.4599609375,1.0,-3.331470492833616,-9.309825795907996,-1.0,1.0,-1.0,1.443104743276968,-1
2020-02-28,36826.333333333336,0.0471220774988911,0.6507662089627891,0.1384244969632238,0.1604920392110717,0.0031951773640239,0.284379836892079,0.3864987916255578,0.1636872165750957,0.0270096579440436,0.4373763555638674,0.4703335488311677,0.4533540355602051,0.281500151633518,0.4196573644649965,1076.2099609375,1046.3900146484375,442080300,29.8199462890625,1.0,-1.4087600436711023,-10.615666844350493,-1.0,1.0,-1.0,1.457691404078295,1
2020-03-02,39303.0,0.0486731292776632,0.6287306312495229,0.1423555453782154,0.1773401521512352,0.0029005419433631,0.2293718036791084,0.4195099610716739,0.1802406940945983,0.0285219957764038,0.4398088186652418,0.4785100882884258,0.4475918632165483,0.2861781797827138,0.4218710022135714,1127.6199951171875,1073.260009765625,331757300,54.3599853515625,1.0,4.825866022712481,-3.14138058130567,-1.0,1.0,0.0,1.8099056848923136,-1
2020-03-03,44831.0,0.0512814793334969,0.6270660926590975,0.1467734380227967,0.1716892328968794,0.0031897570877294,0.2459235796658562,0.4026677968370101,0.1748789899846088,0.029756195489728,0.4393864513394749,0.473371751689679,0.4489674109433204,0.2855791974303495,0.4208553233253775,1148.8800048828125,1084.3699951171875,320975000,64.510009765625,1.0,-2.5444045844491745,-2.7359096036407484,-1.0,1.0,0.0,1.868711008978241,1
2020-03-04,44772.0,0.0524211560796926,0.6146475475743769,0.1473242204949522,0.1822344322344322,0.003372643616546,0.2457562762440811,0.3915616903421781,0.1856070758509783,0.0297507370678102,0.4413153533458411,0.47068265880461,0.4486562807111588,0.2876798445456982,0.4198560260877334,1163.989990234375,1125.18994140625,321831000,38.800048828125,1.0,5.8122811256356215,3.02313379668922,-1.0,1.0,0.0,2.2598768330426644,-1
2020-03-05,50053.0,0.0533234771142588,0.6124108445048249,0.1463848320779973,0.1842447006173456,0.0036361456855732,0.2514534593331069,0.3846922262401854,0.1878808463029189,0.0295886360457914,0.4414728787485266,0.4701863025193295,0.4487156813777396,0.2890614548578507,0.4196007831698399,1152.3900146484375,1122.56005859375,283953100,29.8299560546875,1.0,-2.3951817317512365,4.020970453531874,-1.0,1.0,0.0,2.263530782293373,-1
2020-03-06,50161.0,0.053660546374009,0.6099227155226835,0.1458769429104948,0.186991221599782,0.0035485735930304,0.2548792886904168,0.3766471960287873,0.1905397951928124,0.0320567771774884,0.4415296081704996,0.4673121265845807,0.4485557267518423,0.2902351209122684,0.4191775665377614,1133.0400390625,1099.8699951171875,324207700,33.1700439453125,1.0,-0.5181077413271084,4.960673786886163,-1.0,1.0,0.0,2.2621782227873477,-1
2020-03-09,89267.0,0.0584650542753761,0.6432836322493195,0.134416973797708,0.161145776154682,0.0026885635229144,0.2959884391768514,0.3735646991609441,0.1638343396775964,0.0321955481868999,0.4337724915142214,0.4685274065444117,0.4555176044899011,0.2801783077733092,0.4230780019492086,1112.699951171875,1059.9200439453125,353901300,52.7799072265625,1.0,-5.188577448725972,-5.066648421309264,-1.0,1.0,-1.0,2.4988364101816702,1
2020-03-10,108034.0,0.0586296906529425,0.6233037747375826,0.1407242164503767,0.1744450821037821,0.0028972360553159,0.2871133161782402,0.3591647074069274,0.177342318159098,0.0356554418053575,0.4376544421200732,0.4656584316048651,0.4526863579984079,0.286486772682674,0.42222002332599,1112.699951171875,1057.010009765625,326378600,55.68994140625,1.0,3.468667736186522,0.7907998478120201,-1.0,1.0,0.0,2.6399171599645648,-1
2020-03-11,141683.0,0.0574310255994014,0.5993944227606699,0.1523047930944432,0.1875877839966686,0.0032819745488167,0.285425915600319,0.3310559488435451,0.1908697585454853,0.0403435839162073,0.4421786946916708,0.4580306529364849,0.4496887770586449,0.2965117692313121,0.4196731012189182,1089.530029296875,1051.199951171875,351185300,38.330078125,1.0,-3.9094530239728735,-8.469574755428939,-1.0,1.0,-1.0,2.736377049687159,-1
2020-03-12,285313.0,0.0605370242505599,0.5866539554804723,0.1538100261817723,0.1957324061644579,0.0032665879227374,0.3090710903463915,0.2917918216134561,0.1989989940871954,0.0463280677711846,0.4432979289411979,0.4486947808196612,0.4503283376502297,0.301234871877552,0.4175792725883503,1040.739990234375,983.0,425939600,57.739990234375,1.0,-7.410712851981419,-13.172966497836262,-1.0,1.0,-1.0,3.102696809539152,1
2020-03-13,213644.66666666663,0.0495152386985243,0.5613854156590227,0.1576808220503203,0.2261964570454992,0.0052220665466335,0.283921589430425,0.2832226095042547,0.2314185235921327,0.0437564554228672,0.4535650875933885,0.4428521635998517,0.4417350872257121,0.3065923479241161,0.4115818024338196,1054.25,976.77001953125,411012600,77.47998046875,1.0,6.953523222408413,-6.651784227627579,-1.0,-1.0,0.0,3.554196441193371,-1
2020-03-16,228961.0,0.0463266669869541,0.5332960635217352,0.1703041129275291,0.2451072453387258,0.0049659112250557,0.2640318656889164,0.2694126947384052,0.2500731565637816,0.0461781700813675,0.4581950157450395,0.4380229427719131,0.4355866894361922,0.3098721922074064,0.4093384157127196,1009.72998046875,946.02001953125,376472700,63.7099609375,1.0,-9.992224666258885,-11.381297664830967,-1.0,-1.0,-1.0,4.091820776524347,1
2020-03-17,173176.0,0.0448676490968725,0.5358652469164319,0.1651961010763616,0.2490645355014551,0.0050064674088788,0.2743567237954451,0.2612428973991777,0.254071002910334,0.0451332748186815,0.4585758188201598,0.436987463620825,0.435919359495542,0.3089516041483808,0.4081748741165057,1015.4299926757812,955.6199951171876,401734900,59.80999755859375,1.0,6.255471455265871,-8.994459845701847,-1.0,-1.0,0.0,4.396233307007107,-1
2020-03-18,245218.0,0.0441199259434462,0.5320816579533313,0.1672674925984226,0.2512702982652171,0.0052606252395827,0.2757179326150609,0.2593447463073673,0.2565309235047998,0.0411389049743493,0.4595000815600812,0.4370092611472241,0.4358956642660816,0.3085055379295158,0.4076035935371792,989.1799926757812,927.010009765625,406540900,62.16998291015625,1.0,-3.396992888506674,-8.509118541033436,-1.0,-1.0,0.0,4.4217153229579935,-1
2020-03-19,210915.0,0.0444539269373918,0.5310338287935898,0.1678021951971173,0.251091672000569,0.005618377071332,0.2735035440817391,0.2610198421164924,0.256710049071901,0.0409643695327501,0.4597070620866226,0.438663267192945,0.436765649669298,0.3081029940971481,0.4078388687385914,977.1099853515624,945.3099975585938,381941000,31.79998779296875,-1.0,-1.8660631538434291,-3.030246158606917,-1.0,-1.0,0.0,4.424926439935366,-1
2020-03-20,168732.33333333334,0.0435660424696313,0.5301295740591113,0.1654513954053461,0.2533559068900052,0.0074970811759058,0.2673228012019036,0.2626368785275298,0.2608529880659111,0.0437359367993093,0.4608896777145443,0.4388806883700598,0.4369494260607299,0.3105637357640052,0.4090989607260361,972.9500122070312,913.280029296875,407747600,59.66998291015625,1.0,-4.076224131645951,-13.030401867655318,-1.0,-1.0,-1.0,4.465267436749019,-1
2020-03-23,203525.0,0.0393612578307333,0.5163591696351799,0.1704753715759734,0.2670237071612824,0.0067804937968308,0.241051467878639,0.2702321582115219,0.2738042009581132,0.0444368013757523,0.4644643852106621,0.4399483748925193,0.4305440560127749,0.30534879253163,0.4084716423043852,910.6699829101562,858.0,373169300,52.66998291015625,1.0,-4.9749653918375145,-8.182498214840201,-1.0,-1.0,-1.0,4.519078310896529,1
2020-03-24,201333.0,0.0339288641206359,0.5087889218359634,0.1744324080006755,0.2766759547615145,0.0061738512812107,0.2389225809976506,0.259510363427754,0.2828498060427252,0.0442848415311945,0.4675799744701563,0.43540053543135,0.4275824281166028,0.3096514878335891,0.4053747522760799,938.9299926757812,904.8900146484376,348869800,34.03997802734375,-1.0,7.587920366074995,-7.031102163688543,-1.0,-1.0,0.0,4.89872326159829,1
2020-03-25,214159.0,0.0336852525460055,0.4980084890198404,0.1737540799125883,0.2877721692760986,0.0067800092454671,0.2351990810565981,0.2509724083508047,0.2945521785215657,0.045522252158443,0.4698958577505498,0.4328149832601011,0.4270675479433504,0.3140878739628033,0.4039249062612358,980.1799926757812,922.0,364879600,58.17999267578125,1.0,1.265632084269001,-2.5438805159946885,-1.0,-1.0,0.0,4.917650733324931,1
2020-03-26,219617.0,0.0345783796336349,0.5013546310167246,0.1692628530578234,0.2853604229180801,0.009443713373737,0.2295860520815784,0.2602849506185768,0.2948041362918171,0.0460620079502042,0.4694710063428605,0.4362428500525915,0.4278285333102628,0.3126500179858572,0.4062664001420655,1017.9199829101562,956.0900268554688,330854600,61.8299560546875,1.0,6.980419211325755,6.241498631125912,-1.0,-1.0,0.0,5.1540436367487255,-1
2020-03-27,180270.3333333333,0.0400713003248824,0.5205293531381574,0.1642033908333965,0.267376218309169,0.0078197373943947,0.2442794247898064,0.2664701716496151,0.2751959557035637,0.0498510570236182,0.4636997379797161,0.4394700542543046,0.4330629162960022,0.3104964295369081,0.4101061558536802,1016.5999755859376,983.0499877929688,268403500,33.54998779296875,-1.0,-2.412379125974007,8.084309605697014,-1.0,-1.0,0.0,5.1701696927831335,1
2020-03-30,213168.0,0.0386455753208736,0.5000187645425205,0.1652687082488929,0.2869098551377317,0.0091570967499812,0.230963371613,0.2582047962170682,0.296066951887713,0.0494961720333258,0.4684853495834272,0.4364353889889664,0.4281007046085716,0.3127744501989041,0.408314212264505,1038.81005859375,1007.2899780273438,295893000,31.52008056640625,-1.0,4.672498754733477,19.057623175406263,-1.0,-1.0,0.0,5.162704146934736,-1
2020-03-31,206873.0,0.0355193766223721,0.5019843092138655,0.1671556945565636,0.2874613893548216,0.007879230252377,0.2309871273679987,0.2582937357702551,0.2953406196071986,0.0482228226979837,0.4689420465696345,0.4360183832592943,0.4269579645482977,0.3117647928922575,0.407014704673882,1043.52001953125,1022.3200073242188,319522200,21.20001220703125,-1.0,-0.3934459807838548,10.22538156579129,-1.0,-1.0,0.0,5.136844406181231,-1
2020-04-01,212509.0,0.0365725686912083,0.5110324739187517,0.1668258756099741,0.2784682060524495,0.0071008757276162,0.2447284585594022,0.2526434174552607,0.2855690817800658,0.0502331665952971,0.4668940703687844,0.4357958533520933,0.4305930101783924,0.3119155753403385,0.4082122874795891,1007.3099975585938,984.010009765625,236572800,23.29998779296875,-1.0,-3.860974338289458,4.645184835335839,-1.0,-1.0,0.0,5.003833588821452,1
2020-04-02,204943.0,0.0388254295096685,0.5069360749086331,0.1684224394099822,0.2779016604616893,0.0079143957100266,0.2416476776469555,0.2547488813962906,0.285816056171716,0.0493649453750555,0.4672080968854754,0.436829440380984,0.4302371147099437,0.310344373801496,0.4077980072507965,1022.9500122070312,978.9000244140624,240211600,44.04998779296875,-1.0,2.7854396286580405,0.5417758466164472,-1.0,-1.0,0.0,5.041284831126094,-1
2020-04-03,166893.0,0.0404690430395522,0.5261135378156464,0.1641670611309841,0.2617565346259779,0.0074938233878393,0.2590042721983546,0.2576720813135761,0.2692503580138172,0.0499062273432678,0.4621534612527648,0.4385661229237294,0.4343167702579135,0.3076427469351082,0.4096597048055444,1025.7099609375,1000.1099853515624,222365700,25.5999755859375,-1.0,-0.96112372428073,2.0369633917825656,-1.0,-1.0,0.0,5.042721481850631,1
2020-04-06,206331.0,0.0357580780396547,0.5015775622664553,0.1714429726992066,0.2833796181863123,0.007841768808371,0.2399203222007357,0.2535004434622039,0.2912213869946833,0.0439148746431704,0.4692406424628388,0.4348904090999413,0.4288901279982164,0.3120315367055847,0.4045419447392781,1070.4000244140625,1037.8800048828125,289699800,32.52001953125,-1.0,5.397336834339908,2.7435508667512662,-1.0,-1.0,0.0,5.0702942285052375,-1
2020-04-07,197355.0,0.0337412277368194,0.4961313369309113,0.1667857414304172,0.2946264345975526,0.0087152593042993,0.2322211243697904,0.2543386283600618,0.303341693901852,0.0433128119378784,0.4712007093815713,0.4341137696029997,0.4273256213422512,0.3135454384231461,0.4042786602822324,1093.2900390625,1055.0,263017900,38.2900390625,-1.0,-0.9329625574143364,2.187042819863152,-1.0,-1.0,0.0,5.014765674793443,1
2020-04-08,200804.0,0.0385151690205374,0.5127537300053784,0.1644339754188163,0.2765233760283659,0.0077737495269018,0.2355729965538535,0.2655723989561961,0.2842971255552678,0.0501235035158662,0.4658183253321647,0.4382008525726579,0.4307909653194159,0.3088246797872552,0.4091589161570487,1105.4000244140625,1051.6199951171875,230605200,53.780029296875,1.0,4.205631039530801,10.761110878913115,-1.0,-1.0,0.0,5.019591844352064,1
2020-04-09,186622.0,0.0345457663083666,0.4968599629196986,0.168131302847467,0.292028806893078,0.0084341610313896,0.2287940328578624,0.2543269282292548,0.3004629679244676,0.048284768140948,0.4706252478271586,0.4339969081887451,0.427322078854583,0.3129760424815938,0.4055215944529584,1111.56005859375,1095.56005859375,242541900,16.0,-1.0,0.5573339687601309,8.360114600281854,1.0,-1.0,0.0,4.698411889222183,-1
2020-04-13,162211.0,0.0345229361757217,0.500416124677118,0.1718502444347177,0.2845059829481354,0.0087047117643069,0.2353231285177947,0.2508091313166184,0.2932106947124424,0.0488068010184266,0.4699388265900586,0.4337865126286133,0.4277605279543311,0.3113041902213783,0.4050583437621369,1105.030029296875,1080.2900390625,184233900,24.739990234375,-1.0,-0.9819066062398336,8.337375696575567,1.0,-1.0,0.0,4.482809398255298,1
2020-04-14,169335.0,0.0321315735081347,0.4978120294091593,0.1701243098001004,0.2917412230194585,0.008190864263147,0.2312280390941034,0.2505506835562642,0.2999320872826055,0.0481648802669265,0.4713837186641864,0.4333077095697877,0.4267762305489119,0.3112519620869873,0.4045122036200431,1135.1199951171875,1111.72998046875,211996000,23.3900146484375,-1.0,3.305478734864937,6.187165609361042,1.0,-1.0,0.0,3.84942487866585,-1
2020-04-15,177313.0,0.0345941921912098,0.5073908850450898,0.1692205309255384,0.2801543034069696,0.0086400884311922,0.2451653291072848,0.2465978241866078,0.2887943918381619,0.0502219239424069,0.4688120047599443,0.4330643382041926,0.4298101549237788,0.3101785825066408,0.4060532166282223,1131.75,1110.27001953125,204613400,21.47998046875,-1.0,-0.5241465301268804,6.625363988095169,1.0,-1.0,0.0,3.661927114152316,1
2020-04-16,184081.0,0.0329039933507532,0.5007741157425264,0.1703271929205078,0.2872431158022827,0.0087515821839299,0.2394978297597253,0.2463480750321869,0.2959946979862126,0.0478322043013673,0.4708726973451904,0.432798729906943,0.4286621487280056,0.3117699762604506,0.4042643781813441,1152.8599853515625,1130.5899658203125,228726500,22.27001953125,-1.0,2.1974000375944702,4.570500355318856,1.0,-1.0,0.0,3.556644799157013,1
2020-04-17,146755.66666666666,0.0372569372676126,0.5244567501084569,0.1629533896476456,0.2661453163648423,0.0091876066114426,0.2632107334867251,0.2497984177783027,0.2753329229762848,0.0487045361110417,0.4642606557384048,0.4357085299342612,0.4350201545178489,0.3083707937949679,0.408559755745324,1175.800048828125,1157.8699951171875,322722700,17.9300537109375,-1.0,2.067558909020552,6.1409972193385,1.0,-1.0,1.0,3.5067385919269536,-1
2020-04-20,153270.0,0.035453774385072,0.5035623409669211,0.1676844783715012,0.2847132511254648,0.0085861551510406,0.246225614927905,0.2464474456840869,0.2932994062765055,0.0463430547400013,0.4688223266131584,0.433425999869509,0.4300701246166973,0.3101700006524391,0.4056650812291978,1181.2900390625,1160.9599609375,225004900,20.330078125,-1.0,-0.7785825586068597,6.358947458883267,1.0,-1.0,0.0,3.332925522009304,-1
2020-04-21,161184.0,0.0321185725630335,0.5058318443517967,0.1681308318443518,0.2857727814175104,0.0081459698233075,0.2426295413936867,0.2489949374627754,0.2939187512408179,0.046325938058368,0.4698982715405971,0.4326354042584888,0.4283870545463463,0.310255819436167,0.4045944448580588,1150.719970703125,1126.9300537109375,227782600,23.7899169921875,-1.0,-3.138768135687008,-0.2757763012786228,1.0,-1.0,0.0,3.181770263835651,1
2020-04-22,169697.0,0.0319864228595673,0.5027018745175225,0.1675280057985703,0.2884670913451622,0.0093166054791775,0.2357024579102754,0.2523851335026547,0.2977836968243398,0.0466007059641596,0.4709729989333904,0.4332352133508526,0.4284712752729885,0.3113786749323781,0.403910434480283,1151.699951171875,1138.47998046875,201657600,13.219970703125,-1.0,1.6025170787863838,1.8561971381995932,1.0,-1.0,0.0,2.844794034782144,1
2020-04-23,167211.0,0.0320134440915968,0.4973835453409165,0.1697675392169175,0.2908959338799481,0.0099395374706209,0.2325205877603746,0.2464909605229321,0.300835471350569,0.0503854411492066,0.4716476906423564,0.4321166370633455,0.4270332155181167,0.3123649460860841,0.4036883039991396,1170.3399658203125,1151.0899658203125,246943000,19.25,-1.0,0.4815361620144119,0.1460619575677383,1.0,-1.0,0.0,2.8469907616673065,1
2020-04-24,129790.33333333331,0.0345839828852174,0.5174935986501307,0.1685307842648785,0.2694294130790429,0.0099622211207306,0.255871649403782,0.2471344809962735,0.2793916341997735,0.0490714511352925,0.466245348222271,0.4345230887874088,0.4318964067035009,0.3087524718399017,0.4060673553624084,1170.0400390625,1152.0999755859375,180275000,17.9400634765625,-1.0,1.4411934304182872,-0.4685117296906935,1.0,-1.0,0.0,2.501510969357849,1
2020-04-27,147229.0,0.0341848413016457,0.4964239382186933,0.1720313253503046,0.289148197705615,0.0082116974237412,0.234688818099695,0.2495160600153502,0.2973598951293563,0.0464039014052937,0.4702037506197925,0.4337020288122635,0.4268662084236078,0.3096035835331375,0.4039769203078245,1188.1099853515625,1173.43994140625,195756500,14.6700439453125,-1.0,1.3145832138414395,1.631195268058135,1.0,-1.0,1.0,2.3966174774100195,-1
2020-04-28,160574.0,0.0337227695641884,0.5131341313039471,0.1647776103229663,0.2795782629815537,0.0087872258273444,0.2459426806332283,0.2543001980395332,0.288365488808898,0.0466140221953741,0.4685264613200161,0.4345295066449048,0.4296016914319898,0.3081739322679948,0.4056226786403787,1189.9300537109375,1157.760009765625,222536100,32.1700439453125,1.0,-2.1296076310776844,2.6900522155356907,1.0,-1.0,0.0,2.3218465929380274,1
