,Date,High,Low,Volume,Diff,DiffChange,Return,Return5,MA1030,MA30100,Break30,Vol20,Label
207,2020-11-19,1271.1700439453125,1260.1500244140625,219835300,11.02001953125,-1.0,-0.13931566989987912,-1.5412064044570537,1.0,1.0,0.0,1.4854981499036268,-1
208,2020-11-20,1272.239990234375,1262.449951171875,243101100,9.7900390625,-1.0,-0.1962569362943327,-2.9990825556813707,1.0,1.0,0.0,1.48488699569938,-1
209,2020-11-23,1272.3399658203125,1254.5400390625,203890600,17.7999267578125,-1.0,-0.30246444656959526,-3.104680537848805,1.0,1.0,0.0,1.4635797295980093,1
210,2020-11-24,1274.5699462890625,1262.1800537109375,239385700,12.389892578125,-1.0,0.2843717380384065,-2.1101088712729763,1.0,1.0,0.0,1.452959783908629,-1
211,2020-11-25,1267.77001953125,1256.239990234375,165260300,11.530029296875,-1.0,-0.4225855676234294,-0.7752772910269755,1.0,1.0,0.0,1.241335262043004,1
212,2020-11-27,1274.02001953125,1262.4200439453125,101391500,11.5999755859375,-1.0,0.9534703413574491,0.3105493250697213,1.0,1.0,0.0,1.2276141749403324,1
213,2020-11-30,1277.7099609375,1267.469970703125,316596200,10.239990234375,-1.0,0.2852252514076864,0.7944764930898321,1.0,1.0,0.0,1.2237347775985725,1
214,2020-12-01,1301.300048828125,1283.5400390625,236047900,17.760009765625,-1.0,0.8070081943223931,1.9161563159795565,1.0,1.0,0.0,1.1832850164126667,1
215,2020-12-02,1299.0799560546875,1288.0,236052500,11.0799560546875,-1.0,0.8028816947091288,2.443103245791163,1.0,1.0,0.0,1.1612797727538378,-1
216,2020-12-03,1300.3199462890625,1290.02001953125,231065000,10.2999267578125,-1.0,-0.16731089896477322,2.7057243369944617,1.0,1.0,0.0,0.6676230089440264,1
217,2020-12-04,1308.8900146484375,1293.4000244140625,191906100,15.489990234375,-1.0,1.089767691460047,2.844387406427999,1.0,1.0,1.0,0.7036620042913899,-1
218,2020-12-07,1308.6099853515625,1296.22998046875,190102600,12.3800048828125,-1.0,-0.6196125940734046,1.9164591529154136,1.0,1.0,0.0,0.7214296336670896,1
219,2020-12-08,1311.5699462890625,1298.9200439453125,231853200,12.64990234375,-1.0,0.7295671096259465,1.8381657754350629,1.0,1.0,1.0,0.721476915876361,-1
220,2020-12-09,1316.010009765625,1300.260009765625,237753300,15.75,1.0,-0.2884945941035901,0.7355806354576371,1.0,1.0,0.0,0.7226534686839509,-1
221,2020-12-10,1310.8800048828125,1301.239990234375,190042200,9.6400146484375,-1.0,-0.19670766697400388,0.7059180016962773,1.0,1.0,0.0,0.7231411107842555,-1
222,2020-12-11,1301.75,1290.260009765625,203338800,11.489990234375,-1.0,-0.41567622023265927,-0.7938095631132928,1.0,1.0,0.0,0.7235452873509635,-1
223,2020-12-14,1314.4200439453125,1288.1099853515625,278288100,26.31005859375,1.0,-0.7855240509042297,-0.9594302052908115,1.0,1.0,0.0,0.6833783145812915,1
224,2020-12-15,1304.739990234375,1290.18994140625,238562000,14.550048828125,1.0,1.0673062418464396,-0.6273541619113722,1.0,1.0,0.0,0.7253485734485138,-1
225,2020-12-16,1305.530029296875,1293.1099853515625,211214800,12.4200439453125,-1.0,-0.3340986087787419,-0.672803195908615,1.0,1.0,0.0,0.7101804805318133,1
226,2020-12-17,1313.02001953125,1300.1600341796875,211244800,12.8599853515625,-1.0,1.1243123203077585,0.6419150783246491,1.0,1.0,1.0,0.6211685581069064,1
227,2020-12-18,1316.0,1299.530029296875,375493900,16.469970703125,1.0,0.02819482952779102,1.0905000643964642,1.0,1.0,1.0,0.6181470903251823,-1
228,2020-12-21,1307.93994140625,1276.93994140625,192275300,31.0,1.0,-0.9644637903647361,0.9081767938211459,1.0,1.0,0.0,0.6621482225485815,-1
229,2020-12-22,1300.489990234375,1289.1199951171875,161497700,11.3699951171875,-1.0,-0.3261556062912894,-0.48309106277783737,1.0,1.0,0.0,0.6629482569482861,1
230,2020-12-23,1306.5699462890625,1296.7099609375,136554800,9.8599853515625,-1.0,0.07949290348253907,-0.07011783634455608,1.0,1.0,0.0,0.6621058837055668,1
231,2020-12-24,1302.8699951171875,1295.969970703125,54431100,6.9000244140625,-1.0,0.23905176790996177,-0.9449221307365687,1.0,1.0,0.0,0.6504800927645514,1
232,2020-12-28,1309.8299560546875,1300.449951171875,116688100,9.3800048828125,-1.0,0.2684855695345227,-0.7069690415781158,1.0,1.0,0.0,0.6250965901882617,1
233,2020-12-29,1315.6400146484375,1305.7099609375,116713300,9.9300537109375,-1.0,0.4373241054519221,0.6984635360961876,1.0,1.0,0.0,0.6279649599912542,1
234,2020-12-30,1316.9100341796875,1308.5,117325800,8.4100341796875,-1.0,0.0007646471186184953,1.02874443794617,1.0,1.0,0.0,0.608714734024714,1
235,2020-12-31,1325.2099609375,1305.530029296875,136352800,19.679931640625,1.0,1.1404997564804047,2.099814914909996,1.0,1.0,1.0,0.6325095159111955,-1
236,2021-01-04,1328.6600341796875,1296.4200439453125,218506800,32.239990234375,1.0,-0.537759916063465,1.3085830770324447,1.0,1.0,0.0,0.6455129845429196,1
237,2021-01-05,1331.3800048828125,1310.0999755859375,187248000,21.280029296875,1.0,0.6667245707090393,1.7109530610392776,1.0,1.0,1.0,0.6186748699723724,1
238,2021-01-06,1344.3499755859375,1344.3499755859375,0,0.0,-1.0,1.4090935920247436,2.6950453943951924,1.0,1.0,1.0,0.6627442379998721,1
239,2021-01-07,1364.6700439453125,1345.6700439453125,180758900,19.0,1.0,1.3195961287270446,4.04940962700146,1.0,1.0,1.0,0.6992522286241295,1
240,2021-01-08,1375.0699462890625,1345.6700439453125,174328600,29.39990234375,1.0,0.4735423800220841,3.363269836967295,1.0,1.0,1.0,0.6925107030341903,1
241,2021-01-11,1377.949951171875,1368.2099609375,196435100,9.739990234375,-1.0,0.5056426321103765,4.44759589924437,1.0,1.0,1.0,0.687533773953556,-1
242,2021-01-12,1377.949951171875,1354.9300537109375,203593200,23.0198974609375,1.0,-1.0716408076559616,2.643940467531482,1.0,1.0,0.0,0.7335580513360798,1
243,2021-01-13,1369.1199951171875,1355.3399658203125,173855300,13.780029296875,-1.0,0.2520763849129875,1.4728343948899996,1.0,1.0,0.0,0.6950880913656278,-1
