tweet_timestamp,count,sent_-2,sent_-1,sent_0,sent_1,sent_2,emo_A,emo_F,emo_H,emo_S,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity
2020-01-28,9327.0,0.04513777205961188,0.6573389085450841,0.1429184089203388,0.15106679532539938,0.003538115149565777,0.18719845609520747,0.48761659697651977,0.15460491047496516,0.0276616275329688,0.4380823415889354,0.4952004931918087,0.4455385440120082,0.2876622708266323,0.4248262034952288
2020-01-29,14628.0,0.05332239540607055,0.6285890073831009,0.15894175553732567,0.15627563576702214,0.002871205906480722,0.19401148482362593,0.46178561662564943,0.15914684167350288,0.02611430133989609,0.4373539786710418,0.49412195788898,0.4484904293136451,0.2900090921520372,0.4285326086956522
2020-01-30,15063.0,0.04886144858261966,0.6404434707561575,0.14353050521144525,0.16450906193985262,0.0026555135099249816,0.1955785700059749,0.46949478855473675,0.1671645754497776,0.02423156077806546,0.4389251809068578,0.4935765119830047,0.4461605257916749,0.2899471552811525,0.4266650733585607
2020-01-31,11608.666666666666,0.044449549187388734,0.6367943490495607,0.14667202664675819,0.16875323034514444,0.003330844771147992,0.19471084821684947,0.46169528513179814,0.17208407511629245,0.024837764888301844,0.4417259634468517,0.4880819215456058,0.4442445632942664,0.2902904957243261,0.4231035061592097
2020-02-03,8758.0,0.04544416533455127,0.6169216716145238,0.15677095227220827,0.17606759534140215,0.004795615437314455,0.15414478191367892,0.48390043388901577,0.18086321077871662,0.024320621146380453,0.444985613153688,0.4944709979447362,0.4375061657912765,0.2931447819136789,0.4227978990637132
2020-02-04,7946.0,0.04845205134658948,0.6072237603825824,0.15693430656934307,0.18197835388874906,0.005411527812735968,0.15542411276113768,0.47709539390888495,0.18738988170148502,0.023156305059149257,0.4452772464132897,0.4911312610118298,0.4404831361691417,0.2920914925748804,0.4228628240624213
2020-02-05,4716.0,0.027353689567430027,0.611323155216285,0.16560644614079728,0.19147582697201018,0.004240882103477523,0.09457167090754877,0.5220525869380831,0.1957167090754877,0.02205258693808312,0.4517671755725191,0.5042765055131467,0.4306800254452926,0.2937237065309584,0.4261999575911789
2020-02-06,6989.0,0.04063528401774217,0.6600372013163542,0.140506510230362,0.1549577908141365,0.0038632136214050653,0.12877378738016884,0.5460008584919158,0.15882100443554156,0.025897839462011733,0.4362685648876807,0.5116764916297039,0.4441236228358849,0.281545285448562,0.4367777936757762
2020-02-07,7646.333333333333,0.04215528139849165,0.656175073019748,0.13692837525611404,0.16042547626313267,0.004315794062513623,0.1566764026330703,0.5132743362831859,0.16474127032564628,0.02837961550198352,0.4368418224734196,0.5001329566609042,0.4443292982813419,0.2839214335543,0.4340806209043716
2020-02-10,7239.0,0.04572454758944606,0.6474651194916425,0.14532393977068656,0.15623704931620389,0.005249343832020997,0.1740571902196436,0.49219505456554774,0.16148639314822488,0.026937422295897222,0.4370596767509324,0.4930342588755352,0.4470397845006216,0.2856749551042962,0.4290494543445227
2020-02-11,8589.0,0.03562696472231924,0.5977412970078007,0.1756898358365351,0.1877983467225521,0.0031435557107928748,0.19816043776923972,0.41075794621026895,0.19094190243334497,0.02444987775061125,0.4496446617766911,0.4711228315286995,0.4376476889044126,0.2988481779019676,0.4112716264990103
2020-02-12,7777.0,0.032917577472032916,0.5890446187475891,0.17963224893917965,0.19467661051819468,0.003728944323003729,0.20856371351420858,0.3858814452873859,0.1984055548411984,0.027517037418027517,0.4535904590459045,0.4630902661694741,0.4343371480005144,0.3045661566156615,0.4083356049890703
2020-02-13,8461.0,0.028365441437182365,0.6002836544143718,0.17113816333766693,0.19477603120198558,0.005436709608793287,0.20387661032974827,0.4006618603002009,0.20021274081077886,0.024110625221605012,0.4531445455619903,0.4703668597092542,0.4366944805578536,0.3040854508923295,0.4104559744711027
2020-02-14,5925.333333333333,0.02947794779477948,0.5994599459945995,0.16190369036903693,0.20415166516651667,0.005006750675067507,0.2058955895589559,0.396433393339334,0.20915841584158415,0.026608910891089108,0.4539263349196438,0.4636439446959368,0.4356159620286903,0.3061401009795009,0.4085133919945063
2020-02-17,6873.0,0.02720791502982686,0.5803870216790339,0.183617052233377,0.20573257674959988,0.0030554343081623746,0.20747853921140696,0.37756438236577916,0.20878801105776226,0.02255201513167467,0.4561795431398225,0.4624594791211989,0.4356714680634366,0.3065638003782918,0.4054508948057617
2020-02-18,7432.0,0.029601722282023683,0.6290365984930032,0.15002691065662002,0.1866254036598493,0.004709364908503768,0.18285791173304627,0.45169537136706134,0.19133476856835308,0.024085037674919266,0.4450869214208827,0.486616926803014,0.436260764262648,0.2960675457481162,0.4230119752421958
2020-02-19,6554.0,0.029600244125724748,0.5956667683857186,0.16997253585596583,0.20125114433933475,0.003509307293256027,0.20292950869697896,0.39807750991760754,0.2047604516325908,0.02425999389685688,0.452679279829112,0.4669203539823008,0.4361475434848947,0.3039893194995423,0.410316142813549
2020-02-20,6018.0,0.031571950814223995,0.5928880026586906,0.16467264872050516,0.2048853439680957,0.005982053838484547,0.1751412429378531,0.422399468261881,0.21086739780658026,0.026919242273180457,0.4537043868394815,0.4747575606513792,0.4348378198737122,0.2977100365569957,0.4129473246925889
2020-02-21,6766.333333333333,0.03665205182521307,0.6219518202867136,0.15567269323612,0.18197940785260358,0.003744026799349721,0.1797625498793044,0.4543573575052958,0.18572343465195332,0.02448396472732647,0.4458846982017987,0.4821192893724255,0.4395181589957952,0.2899161331210163,0.4177597361591393
